year,make,model,displ,cylinders,trans,drive,fuel_type,city_mpg,highway_mpg,comb_mpg,co2_emissions
2023,Audi,SUV,5.2,6,Manual,RWD,Electric,84.7,87.7,86.1,88.0
2021,Nissan,SUV,1.8,4,Automatic,AWD,Premium,17.1,23.7,20.1,438.0
2022,Lexus,Minivan,2.4,4,Manual,FWD,Premium,23.7,27.4,25.4,359.0
2024,Tesla,SUV,1.3,6,CVT,AWD,Regular,15.5,19.7,17.4,489.0
2024,Nissan,Coupe,4.5,6,CVT,RWD,Regular,10.0,15.0,12.2,728.0
2020,Tesla,Wagon,2.2,6,Automatic,AWD,Regular,13.4,17.6,15.3,577.0
2023,Mazda,Wagon,2.9,6,CVT,AWD,Premium,10.2,17.2,13.4,673.0
2023,Mazda,Hatchback,3.2,4,CVT,4WD,Regular,11.3,15.0,12.9,687.0
2024,Audi,Wagon,5.5,8,CVT,4WD,Regular,10.0,18.0,13.6,625.0
2022,Mazda,Truck,3.1,6,Automatic,FWD,Regular,16.0,20.7,18.1,490.0
2021,Mercedes-Benz,Coupe,1.7,4,CVT,4WD,Regular,17.0,24.6,20.5,449.0
2022,Hyundai,SUV,3.6,6,Manual,AWD,Regular,10.0,15.0,12.2,757.0
2021,Hyundai,Minivan,5.8,3,Automatic,4WD,Regular,10.0,15.0,12.2,748.0
2024,Nissan,Wagon,4.0,3,Manual,RWD,Regular,19.5,25.4,22.2,368.0
2021,Mazda,Coupe,5.9,4,Manual,AWD,Regular,10.0,15.0,12.2,702.0
2023,Volkswagen,Wagon,5.2,6,Automatic,AWD,Regular,10.0,17.0,13.2,652.0
2020,Subaru,Sedan,1.2,8,Manual,AWD,Premium,12.1,17.3,14.5,643.0
2020,Kia,SUV,4.3,6,Automatic,RWD,Regular,10.0,16.5,12.9,699.0
2024,Kia,Sedan,2.4,4,Manual,AWD,Regular,18.8,22.6,20.5,486.0
2023,Hyundai,SUV,3.8,4,Automatic,4WD,Regular,18.5,24.7,21.3,443.0
2022,Nissan,Coupe,2.4,4,CVT,RWD,Regular,12.1,18.1,14.8,602.0
2023,Audi,Hatchback,2.7,4,CVT,AWD,Regular,25.1,31.9,28.1,307.0
2020,Chevrolet,Wagon,5.6,6,Manual,4WD,Electric,84.1,88.6,86.1,111.0
2020,Ford,Wagon,2.0,8,CVT,4WD,Electric,93.4,101.0,96.8,109.0
2023,Ford,Truck,5.4,4,Automatic,FWD,Regular,10.0,17.8,13.5,683.0
2023,Hyundai,Minivan,1.2,6,Manual,4WD,Electric,92.2,99.6,95.5,87.0
2020,Lexus,Sedan,1.5,8,CVT,4WD,Regular,10.0,15.9,12.6,749.0
2022,Chevrolet,Wagon,5.3,4,CVT,FWD,Regular,10.0,15.1,12.3,722.0
2024,Mercedes-Benz,Coupe,4.2,6,Manual,FWD,Hybrid,22.4,25.7,23.9,396.0
2024,Mercedes-Benz,Hatchback,4.7,6,CVT,RWD,Electric,86.4,94.1,89.8,106.0
2023,Hyundai,Minivan,2.0,6,CVT,4WD,Hybrid,30.7,38.4,34.2,253.0
2024,Ford,Coupe,3.7,4,Manual,RWD,Regular,10.9,15.0,12.7,660.0
2020,Lexus,Sedan,4.7,6,CVT,RWD,Regular,13.1,17.9,15.2,560.0
2020,Chevrolet,Truck,4.1,6,CVT,AWD,Regular,10.0,17.4,13.3,692.0
2023,Lexus,Wagon,3.4,4,CVT,RWD,Premium,10.8,15.0,12.7,715.0
2023,Mazda,Coupe,5.8,4,CVT,RWD,Regular,10.0,15.0,12.2,740.0
2023,Nissan,Minivan,4.4,4,Manual,RWD,Electric,91.9,99.8,95.5,124.0
2022,Audi,SUV,5.5,8,Automatic,RWD,Regular,10.0,17.2,13.3,649.0
2024,Kia,Hatchback,4.6,4,Automatic,FWD,Regular,10.0,17.6,13.4,654.0
2023,Volkswagen,Minivan,4.7,6,CVT,4WD,Premium,10.0,15.0,12.2,720.0
2021,Honda,Coupe,1.4,4,CVT,AWD,Premium,19.8,23.9,21.7,383.0
2021,Tesla,Hatchback,2.8,4,Automatic,FWD,Regular,15.5,21.5,18.2,472.0
2020,Tesla,Wagon,5.3,3,CVT,AWD,Hybrid,24.0,29.5,26.5,314.0
2024,Nissan,SUV,2.2,4,Automatic,AWD,Regular,16.0,20.5,18.0,462.0
2023,Mazda,Truck,1.6,4,Manual,FWD,Regular,22.3,29.8,25.7,328.0
2021,BMW,Minivan,2.6,6,Manual,RWD,Electric,94.3,101.8,97.7,90.0
2024,Ford,Truck,2.1,3,Manual,FWD,Hybrid,34.3,38.8,36.3,281.0
2020,Tesla,SUV,5.6,4,Manual,AWD,Electric,84.1,87.9,85.8,83.0
2022,Mazda,Hatchback,5.3,4,Manual,AWD,Electric,88.5,92.3,90.2,120.0
2024,Tesla,Wagon,3.5,6,Manual,RWD,Premium,10.0,15.4,12.4,721.0
2024,BMW,Coupe,1.3,6,Automatic,FWD,Hybrid,38.4,42.1,40.1,230.0
2022,Lexus,SUV,4.6,6,CVT,4WD,Regular,10.0,15.4,12.4,720.0
2024,Hyundai,Sedan,4.1,12,Automatic,AWD,Diesel,10.0,15.3,12.4,680.0
2020,Chevrolet,Hatchback,5.9,4,Manual,FWD,Premium,10.0,17.4,13.3,647.0
2020,Kia,Truck,3.8,4,CVT,RWD,Regular,14.0,18.5,16.0,567.0
2022,Subaru,Minivan,2.7,4,CVT,RWD,Regular,12.2,18.0,14.8,601.0
2023,Hyundai,SUV,3.6,4,Manual,4WD,Regular,14.8,21.6,17.9,464.0
2021,Nissan,Truck,5.9,6,Manual,AWD,Premium,10.0,16.0,12.7,695.0
2023,Hyundai,Hatchback,4.5,4,Manual,4WD,Regular,10.0,17.8,13.5,670.0
2024,Nissan,Truck,4.4,4,Manual,4WD,Electric,92.6,98.6,95.3,68.0
2021,Subaru,SUV,2.2,4,Manual,4WD,Regular,11.1,18.6,14.5,605.0
2022,Toyota,Hatchback,4.7,12,Manual,4WD,Regular,10.0,15.0,12.2,759.0
2022,BMW,Sedan,4.8,8,CVT,RWD,Electric,83.7,89.5,86.3,115.0
2021,Kia,SUV,2.6,4,Manual,AWD,Premium,21.1,26.8,23.7,407.0
2020,Lexus,Coupe,3.4,4,Manual,4WD,Regular,24.9,32.8,28.5,304.0
2021,Volkswagen,Wagon,2.5,6,CVT,AWD,Regular,10.8,15.0,12.7,721.0
2024,Volkswagen,SUV,2.3,12,Automatic,RWD,Premium,10.0,15.0,12.2,708.0
2020,BMW,Hatchback,1.1,4,Manual,RWD,Hybrid,36.4,42.4,39.1,244.0
2022,Honda,Minivan,2.4,4,CVT,FWD,Hybrid,24.4,28.5,26.2,325.0
2021,Lexus,Wagon,3.8,8,CVT,FWD,Premium,10.0,16.2,12.8,703.0
2023,Tesla,SUV,1.0,6,Automatic,AWD,Regular,19.5,27.4,23.1,395.0
2023,Mazda,Sedan,2.4,4,Manual,FWD,Regular,20.8,28.5,24.3,379.0
2024,Toyota,Minivan,5.4,6,Manual,4WD,Regular,10.0,15.0,12.2,708.0
2023,BMW,Sedan,4.0,8,Manual,AWD,Regular,10.0,15.0,12.2,735.0
2021,Volkswagen,Coupe,4.0,6,CVT,RWD,Regular,10.0,15.8,12.6,706.0
2021,Hyundai,Minivan,3.0,6,Manual,RWD,Regular,11.7,17.6,14.4,642.0
2023,Mazda,Truck,4.4,6,Manual,4WD,Premium,10.0,16.3,12.8,681.0
2021,Toyota,Minivan,1.9,4,Manual,FWD,Regular,25.6,32.3,28.6,285.0
2024,Chevrolet,Wagon,5.1,6,Manual,AWD,Premium,10.0,16.0,12.7,667.0
2020,Chevrolet,Minivan,1.6,4,Automatic,AWD,Hybrid,36.5,40.1,38.1,228.0
2024,Lexus,Hatchback,4.3,8,Automatic,4WD,Premium,10.0,17.0,13.1,670.0
2024,Mazda,Hatchback,2.7,4,Automatic,FWD,Diesel,21.9,25.3,23.5,372.0
2021,BMW,Truck,4.7,8,Manual,AWD,Diesel,10.0,15.0,12.2,723.0
2020,Nissan,Minivan,3.7,4,Manual,4WD,Regular,18.1,24.9,21.1,449.0
2021,Nissan,Sedan,3.3,4,CVT,AWD,Regular,11.3,17.0,13.8,641.0
2022,Hyundai,Sedan,1.8,4,CVT,RWD,Regular,13.0,19.5,16.0,578.0
2021,Toyota,SUV,4.2,6,CVT,AWD,Regular,11.1,16.0,13.3,676.0
2021,Toyota,Coupe,5.9,6,Manual,AWD,Premium,10.0,15.0,12.2,710.0
2021,Lexus,Wagon,5.1,6,Automatic,AWD,Hybrid,18.1,22.8,20.2,440.0
2020,Mazda,Coupe,1.3,4,Automatic,FWD,Hybrid,38.4,44.5,41.1,247.0
2021,Ford,Minivan,2.9,3,Automatic,FWD,Regular,17.2,21.4,19.1,486.0
2020,Chevrolet,Coupe,5.6,8,Manual,4WD,Hybrid,16.6,23.0,19.5,480.0
2023,Toyota,SUV,3.5,6,Automatic,FWD,Regular,13.4,20.4,16.5,549.0
2022,Mazda,Coupe,4.3,6,CVT,AWD,Electric,90.2,95.5,92.6,86.0
2020,Lexus,Truck,5.6,6,CVT,AWD,Regular,10.0,17.4,13.3,701.0
2023,Subaru,SUV,5.4,6,Automatic,FWD,Regular,10.0,17.3,13.3,679.0
2020,Honda,Truck,3.5,4,CVT,FWD,Regular,10.0,17.4,13.3,687.0
2020,Subaru,Minivan,3.2,6,Automatic,AWD,Electric,95.4,101.7,98.3,93.0
2022,Lexus,SUV,2.7,6,Automatic,AWD,Regular,10.0,15.0,12.2,708.0
2024,Kia,Minivan,4.6,8,CVT,RWD,Regular,10.0,15.4,12.4,725.0
2024,BMW,Minivan,2.4,6,CVT,4WD,Hybrid,34.1,40.7,37.1,273.0
2020,Hyundai,Coupe,2.2,3,CVT,FWD,Hybrid,32.9,37.0,34.8,272.0
2021,Toyota,Truck,2.8,4,CVT,4WD,Regular,11.8,18.5,14.8,612.0
2023,Lexus,Minivan,1.9,3,Automatic,AWD,Premium,17.5,23.3,20.1,425.0
2021,Kia,Truck,4.5,4,CVT,4WD,Regular,10.0,15.0,12.2,759.0
2021,Volkswagen,Truck,4.1,6,CVT,FWD,Regular,15.1,20.9,17.7,529.0
2020,Kia,SUV,3.4,8,Manual,FWD,Regular,10.0,15.0,12.2,693.0
2020,Audi,Hatchback,3.0,4,CVT,4WD,Regular,16.6,19.7,18.0,512.0
2020,Tesla,Coupe,5.5,4,CVT,FWD,Regular,10.0,17.4,13.4,658.0
2020,Mazda,Minivan,1.1,8,Automatic,RWD,Premium,18.8,24.2,21.2,425.0
2024,Toyota,Truck,4.8,6,Automatic,AWD,Regular,10.0,15.7,12.6,689.0
2020,Honda,Wagon,5.5,4,Manual,AWD,Premium,10.0,15.0,12.2,731.0
2024,BMW,Hatchback,3.2,6,CVT,FWD,Premium,11.1,16.8,13.6,631.0
2024,Mazda,Minivan,3.8,4,CVT,AWD,Regular,12.6,16.5,14.4,601.0
2020,Audi,Wagon,5.7,4,CVT,RWD,Regular,10.0,16.7,13.0,694.0
2022,Mazda,Coupe,2.1,4,CVT,FWD,Premium,17.2,24.3,20.4,421.0
2023,Audi,Coupe,3.6,4,CVT,RWD,Diesel,17.0,24.3,20.3,446.0
2021,Hyundai,Truck,3.4,4,CVT,RWD,Premium,16.1,19.7,17.7,504.0
2024,Hyundai,Truck,2.3,8,Manual,AWD,Premium,10.0,15.8,12.6,753.0
2023,Chevrolet,Minivan,5.1,6,CVT,AWD,Regular,10.0,17.0,13.2,660.0
2022,Chevrolet,SUV,5.5,4,CVT,4WD,Premium,10.0,15.0,12.2,722.0
2021,Nissan,Hatchback,4.9,4,CVT,RWD,Regular,10.0,15.0,12.2,714.0
2021,Ford,Minivan,2.0,4,Manual,AWD,Hybrid,28.2,35.3,31.4,312.0
2024,Toyota,Hatchback,1.4,6,CVT,RWD,Premium,18.9,25.8,22.0,406.0
2020,Lexus,Truck,4.0,6,Manual,4WD,Regular,10.0,15.2,12.4,713.0
2022,Toyota,Coupe,1.3,4,Automatic,RWD,Regular,23.3,26.9,24.9,372.0
2024,Mercedes-Benz,Truck,4.4,3,CVT,FWD,Electric,90.1,95.7,92.6,79.0
2022,Lexus,Coupe,3.7,6,Manual,4WD,Regular,12.5,17.5,14.8,574.0
2020,Audi,Minivan,4.3,6,Automatic,4WD,Regular,10.0,15.6,12.5,717.0
2020,Kia,Coupe,4.0,4,Manual,RWD,Premium,10.0,15.2,12.3,726.0
2024,Toyota,Truck,3.1,6,Manual,RWD,Diesel,20.2,26.1,22.9,373.0
2020,Toyota,Sedan,2.0,6,Automatic,AWD,Regular,21.5,28.1,24.5,370.0
2023,Ford,Hatchback,2.5,4,CVT,FWD,Premium,14.9,21.8,18.0,531.0
2021,Volkswagen,Wagon,3.6,4,CVT,4WD,Hybrid,29.0,35.3,31.8,288.0
2024,Lexus,Coupe,4.3,4,Manual,4WD,Hybrid,25.1,29.1,26.9,291.0
2022,Chevrolet,Coupe,4.9,8,Automatic,4WD,Premium,10.0,15.0,12.2,757.0
2023,Chevrolet,Sedan,4.8,8,CVT,AWD,Hybrid,17.1,20.5,18.7,515.0
2024,Honda,Minivan,5.9,8,Manual,FWD,Premium,10.0,15.3,12.4,727.0
2020,Toyota,Minivan,2.4,6,Automatic,4WD,Regular,15.8,23.7,19.3,464.0
2020,Ford,Minivan,1.4,6,Manual,4WD,Premium,20.3,26.5,23.1,354.0
2020,BMW,Wagon,2.7,6,Automatic,AWD,Regular,12.7,16.5,14.4,600.0
2020,Chevrolet,SUV,4.7,8,CVT,RWD,Regular,10.0,15.0,12.2,722.0
2022,Ford,Sedan,3.2,4,CVT,4WD,Regular,15.2,18.5,16.7,517.0
2023,Subaru,Wagon,5.1,4,Manual,FWD,Electric,94.2,98.2,96.0,82.0
2021,Tesla,Sedan,3.7,6,CVT,FWD,Diesel,20.3,25.7,22.7,394.0
2022,Volkswagen,Coupe,5.6,6,CVT,FWD,Premium,10.0,15.0,12.2,715.0
2022,Toyota,Hatchback,5.7,4,Automatic,FWD,Regular,20.1,24.1,21.9,436.0
2021,Tesla,Sedan,1.3,6,CVT,AWD,Regular,16.8,20.5,18.5,482.0
2021,Honda,SUV,3.3,6,Automatic,4WD,Regular,13.9,20.2,16.7,542.0
2020,Audi,Truck,4.0,4,Automatic,AWD,Premium,10.3,16.1,12.9,699.0
2022,Kia,Wagon,2.3,6,Manual,FWD,Regular,13.4,20.6,16.6,543.0
2024,Chevrolet,Sedan,3.0,4,Automatic,FWD,Regular,11.6,15.5,13.3,669.0
2021,Subaru,Sedan,4.4,8,CVT,FWD,Regular,10.0,17.2,13.3,688.0
2021,BMW,SUV,2.1,4,Automatic,AWD,Diesel,19.3,25.2,22.0,428.0
2023,Audi,Hatchback,4.0,6,Automatic,FWD,Electric,89.0,93.3,91.0,56.0
2024,Ford,Sedan,4.5,3,Manual,4WD,Premium,10.0,15.0,12.2,700.0
2024,Hyundai,Sedan,1.5,4,CVT,FWD,Regular,13.5,18.4,15.7,555.0
2021,Mazda,Hatchback,3.5,6,CVT,4WD,Regular,10.0,15.3,12.4,694.0
2020,Toyota,SUV,2.3,4,CVT,4WD,Regular,15.8,19.2,17.3,499.0
2023,Toyota,Wagon,4.6,4,Automatic,FWD,Regular,11.9,19.1,15.2,576.0
2024,Subaru,Wagon,1.9,4,CVT,AWD,Regular,20.2,23.8,21.8,403.0
2021,Ford,Sedan,5.5,6,CVT,RWD,Regular,10.0,15.4,12.4,687.0
2024,Nissan,Hatchback,3.2,6,Automatic,RWD,Regular,13.3,18.2,15.5,565.0
2023,Toyota,Sedan,2.0,4,Manual,4WD,Regular,20.0,25.5,22.5,423.0
2023,Nissan,Minivan,3.2,6,Manual,AWD,Regular,15.2,22.6,18.5,475.0
2022,BMW,Truck,3.0,6,Automatic,RWD,Premium,10.0,17.9,13.6,665.0
2021,Hyundai,Wagon,3.1,6,Manual,FWD,Hybrid,31.1,34.2,32.5,272.0
2023,Subaru,Minivan,3.9,4,Manual,FWD,Electric,95.5,100.5,97.8,93.0
2022,Audi,Coupe,3.6,6,Manual,4WD,Regular,12.4,19.4,15.5,571.0
2022,Tesla,Truck,1.7,4,CVT,AWD,Regular,20.1,24.8,22.2,415.0
2024,Ford,Sedan,1.3,4,Manual,AWD,Electric,94.1,100.4,96.9,75.0
2024,Ford,SUV,4.6,4,CVT,RWD,Regular,12.5,20.5,16.1,555.0
2022,Mercedes-Benz,Wagon,3.8,6,Manual,RWD,Electric,90.2,96.4,93.0,84.0
2024,BMW,Coupe,2.8,4,CVT,FWD,Premium,11.0,15.0,12.8,708.0
2023,BMW,Truck,5.0,8,Automatic,4WD,Hybrid,14.6,21.8,17.8,477.0
2020,Volkswagen,Wagon,2.9,4,Automatic,AWD,Electric,94.6,102.5,98.1,104.0
2023,Mazda,Hatchback,5.0,4,Manual,RWD,Premium,10.0,16.6,13.0,688.0
2022,Chevrolet,SUV,2.5,4,CVT,RWD,Premium,14.4,19.5,16.7,507.0
2022,Lexus,Truck,1.4,4,Automatic,4WD,Regular,18.8,26.5,22.2,435.0
2023,Chevrolet,Hatchback,5.7,4,Automatic,4WD,Regular,13.6,21.5,17.2,528.0
2024,Mercedes-Benz,Minivan,3.0,4,Automatic,FWD,Regular,12.3,20.0,15.7,544.0
2024,Kia,Sedan,5.0,4,Automatic,4WD,Regular,10.0,15.1,12.3,726.0
2022,Honda,Hatchback,2.4,4,Manual,FWD,Regular,11.5,18.4,14.6,576.0
2021,Subaru,Truck,4.2,4,CVT,FWD,Regular,10.0,16.3,12.8,660.0
2024,Hyundai,Truck,5.4,3,Automatic,4WD,Electric,96.6,100.5,98.4,114.0
2023,Ford,Minivan,1.2,6,Manual,4WD,Regular,15.9,21.6,18.5,456.0
2024,Mazda,Sedan,5.2,6,Automatic,4WD,Regular,10.0,16.7,13.0,699.0
2023,Nissan,Hatchback,3.9,6,Automatic,4WD,Regular,12.2,19.7,15.5,597.0
2022,Subaru,Hatchback,4.0,4,Automatic,4WD,Regular,17.3,24.6,20.6,412.0
2024,Kia,Sedan,3.6,6,Automatic,FWD,Regular,17.1,20.9,18.8,514.0
2023,Tesla,Hatchback,5.4,8,Manual,RWD,Hybrid,12.8,18.3,15.3,583.0
2022,Subaru,Wagon,1.2,3,CVT,AWD,Premium,19.9,25.3,22.3,399.0
2021,Kia,Sedan,2.3,3,Manual,AWD,Regular,24.9,32.4,28.3,294.0
2023,Ford,SUV,5.4,4,Manual,FWD,Regular,14.6,17.6,16.0,536.0
2021,Honda,Truck,4.8,4,Manual,FWD,Regular,13.8,20.5,16.9,482.0
2021,Kia,SUV,1.1,4,Automatic,RWD,Electric,98.9,105.0,101.6,72.0
2020,Ford,Wagon,3.6,6,CVT,4WD,Regular,10.0,17.6,13.4,687.0
2024,Ford,Minivan,3.6,4,Automatic,FWD,Regular,10.0,15.3,12.4,696.0
2023,Honda,Wagon,3.0,12,Manual,AWD,Regular,10.0,16.3,12.8,676.0
2021,Chevrolet,Coupe,2.5,4,Automatic,4WD,Hybrid,30.8,38.7,34.3,233.0
2020,Subaru,Coupe,4.4,4,CVT,FWD,Regular,12.2,19.0,15.3,554.0
2022,Mercedes-Benz,Coupe,2.0,12,CVT,4WD,Electric,82.5,85.8,84.0,124.0
2023,Toyota,Sedan,5.0,6,Automatic,AWD,Regular,10.0,15.0,12.2,704.0
2021,Toyota,Hatchback,5.0,4,Manual,4WD,Premium,12.7,19.8,15.9,556.0
2024,Mercedes-Benz,Wagon,3.1,6,Automatic,FWD,Premium,12.3,17.0,14.4,610.0
2020,Tesla,SUV,2.4,6,Manual,FWD,Regular,16.8,23.3,19.8,468.0
2021,Nissan,Minivan,2.4,4,CVT,AWD,Regular,19.5,26.0,22.5,378.0
2024,BMW,SUV,3.4,4,Automatic,RWD,Regular,17.0,24.9,20.6,423.0
2021,Nissan,SUV,4.6,6,CVT,RWD,Regular,10.0,15.3,12.4,695.0
2023,BMW,SUV,2.8,4,Manual,4WD,Electric,98.1,104.8,101.1,75.0
2023,Mercedes-Benz,Minivan,4.1,4,Manual,FWD,Regular,11.2,15.0,12.9,671.0
2023,Toyota,Coupe,2.9,4,Automatic,FWD,Premium,23.1,28.4,25.5,346.0
2020,Hyundai,SUV,2.5,4,Automatic,AWD,Regular,15.5,19.5,17.3,546.0
2023,Toyota,Minivan,1.1,8,Automatic,AWD,Regular,15.4,22.6,18.6,474.0
2024,Nissan,Minivan,1.0,4,CVT,FWD,Premium,17.2,24.4,20.4,459.0
2021,Mazda,Hatchback,2.1,8,Manual,AWD,Premium,12.1,16.2,13.9,658.0
2022,Mercedes-Benz,Minivan,3.0,4,Manual,RWD,Regular,15.8,20.4,17.8,498.0
2024,Tesla,Coupe,5.3,4,CVT,RWD,Regular,10.0,16.5,12.9,708.0
2024,Nissan,SUV,5.0,4,Automatic,4WD,Regular,10.0,16.7,13.0,688.0
2023,Hyundai,Minivan,2.3,6,Automatic,AWD,Electric,94.5,100.8,97.4,63.0
2020,Subaru,Sedan,2.2,8,CVT,4WD,Regular,11.8,19.7,15.3,580.0
2021,BMW,Minivan,2.1,4,Manual,AWD,Regular,15.9,23.3,19.2,467.0
2020,Toyota,Truck,2.7,4,Manual,AWD,Diesel,16.4,21.5,18.7,511.0
2021,Tesla,Truck,3.5,6,Manual,RWD,Regular,11.7,16.4,13.8,625.0
2021,Honda,Truck,3.2,6,Manual,FWD,Regular,13.9,19.9,16.6,545.0
2020,Mazda,Minivan,2.1,3,CVT,AWD,Regular,29.1,36.2,32.3,251.0
2024,Ford,Coupe,1.7,6,Manual,AWD,Electric,98.6,103.9,101.0,119.0
2021,Hyundai,SUV,1.1,6,CVT,AWD,Hybrid,36.1,42.8,39.1,252.0
2020,Nissan,Wagon,1.8,4,Automatic,FWD,Premium,16.0,19.1,17.4,487.0
2021,BMW,Wagon,4.5,4,CVT,4WD,Regular,10.0,17.6,13.4,698.0
2022,Honda,Wagon,2.2,4,Manual,4WD,Premium,17.3,24.2,20.4,457.0
2024,Tesla,Coupe,3.3,6,Automatic,AWD,Regular,14.8,19.7,17.0,548.0
2023,Lexus,Hatchback,4.0,6,CVT,AWD,Regular,10.0,15.0,12.2,760.0
2021,Kia,Sedan,5.4,4,CVT,4WD,Hybrid,17.2,20.7,18.8,495.0
2022,Chevrolet,Sedan,5.4,4,CVT,4WD,Regular,10.0,17.1,13.2,667.0
2023,Toyota,Truck,4.7,4,Automatic,RWD,Regular,13.1,19.9,16.2,579.0
2023,Audi,Truck,1.2,6,CVT,AWD,Electric,100.3,106.4,103.1,68.0
2021,Chevrolet,Minivan,3.9,4,Manual,4WD,Premium,12.9,16.4,14.5,597.0
2020,Hyundai,Wagon,4.9,4,Automatic,RWD,Regular,10.0,15.0,12.2,719.0
2021,Kia,Minivan,1.1,4,Automatic,FWD,Regular,26.5,31.8,28.9,314.0
2022,Lexus,Wagon,3.7,4,CVT,AWD,Regular,10.0,15.0,12.2,710.0
2023,Kia,Truck,5.3,4,Manual,4WD,Regular,10.0,15.2,12.3,699.0
2021,Tesla,SUV,3.4,4,Automatic,AWD,Regular,13.1,17.2,14.9,578.0
2020,Kia,Hatchback,1.0,4,CVT,RWD,Regular,14.8,19.6,17.0,516.0
2021,Ford,Minivan,1.1,6,Manual,4WD,Hybrid,32.7,39.0,35.6,251.0
2024,Hyundai,Hatchback,3.1,4,CVT,FWD,Regular,21.3,28.8,24.7,345.0
2020,Audi,Hatchback,1.8,4,CVT,FWD,Regular,20.1,25.1,22.3,374.0
2022,Subaru,Hatchback,4.3,6,Automatic,RWD,Regular,10.0,16.5,12.9,697.0
2023,Chevrolet,Truck,4.5,4,Automatic,FWD,Regular,10.0,15.0,12.2,765.0
2021,Audi,Sedan,1.9,6,CVT,FWD,Regular,13.0,18.7,15.5,565.0
2020,Subaru,Truck,5.4,4,Automatic,FWD,Hybrid,18.9,26.5,22.3,416.0
2024,Honda,Hatchback,3.2,4,Automatic,FWD,Electric,95.1,98.3,96.5,92.0
2020,Lexus,Truck,1.7,4,Manual,FWD,Regular,21.4,25.7,23.3,394.0
2024,Volkswagen,Hatchback,4.8,3,Manual,FWD,Electric,87.7,91.4,89.3,116.0
2022,Mazda,Coupe,4.9,6,CVT,FWD,Regular,10.0,15.7,12.5,711.0
2023,Mazda,Wagon,4.2,4,CVT,4WD,Premium,10.0,16.4,12.9,669.0
2022,Subaru,Sedan,5.3,4,CVT,FWD,Regular,10.0,15.0,12.2,704.0
2021,Volkswagen,Coupe,4.7,4,CVT,4WD,Electric,92.5,95.8,94.0,118.0
2020,Tesla,SUV,5.4,4,Manual,AWD,Regular,10.0,17.3,13.3,681.0
2024,Audi,Truck,3.2,4,Automatic,RWD,Premium,10.2,15.5,12.6,725.0
2024,Volkswagen,SUV,4.7,4,Manual,FWD,Diesel,11.4,16.7,13.8,658.0
2020,Toyota,Minivan,6.0,4,CVT,RWD,Regular,10.0,17.7,13.5,680.0
2020,Honda,Truck,4.6,6,CVT,FWD,Regular,10.0,15.0,12.2,733.0
2021,Hyundai,Wagon,1.6,4,Manual,4WD,Regular,19.1,26.6,22.5,365.0
2022,Volkswagen,Coupe,3.6,6,Manual,FWD,Premium,10.0,17.9,13.5,664.0
2024,Nissan,Wagon,3.9,8,CVT,AWD,Regular,10.0,15.0,12.2,764.0
2021,Mercedes-Benz,Minivan,1.9,4,Automatic,RWD,Premium,21.1,26.7,23.6,384.0
2022,Tesla,Hatchback,5.8,6,CVT,RWD,Hybrid,20.4,26.1,23.0,362.0
2021,Mazda,Wagon,1.9,6,Manual,AWD,Regular,17.5,24.8,20.8,442.0
2024,Nissan,Wagon,1.9,4,CVT,4WD,Regular,22.3,26.8,24.3,409.0
2020,Honda,Hatchback,5.6,12,CVT,4WD,Premium,10.0,17.0,13.1,667.0
2020,Volkswagen,Truck,3.3,4,Automatic,AWD,Diesel,21.8,29.7,25.3,358.0
2022,Chevrolet,Hatchback,1.3,4,CVT,RWD,Hybrid,37.5,44.7,40.8,227.0
2023,Mazda,Coupe,4.0,6,CVT,FWD,Regular,11.8,19.3,15.2,589.0
2022,Toyota,Wagon,4.0,4,CVT,4WD,Regular,12.2,18.7,15.1,604.0
2023,BMW,Hatchback,1.3,4,Manual,FWD,Electric,101.5,109.0,104.9,77.0
2021,Toyota,Minivan,5.9,4,Manual,RWD,Electric,78.7,82.5,80.4,123.0
2021,Mercedes-Benz,Minivan,3.7,6,Automatic,FWD,Premium,10.6,17.2,13.6,677.0
2024,Kia,Wagon,3.8,6,CVT,AWD,Regular,11.7,18.4,14.7,600.0
2023,BMW,Coupe,3.6,6,Manual,4WD,Regular,10.0,15.2,12.3,739.0
2024,Ford,SUV,4.1,8,Automatic,4WD,Regular,10.0,15.0,12.2,721.0
2020,Volkswagen,Coupe,2.3,4,CVT,AWD,Hybrid,31.3,37.4,34.1,233.0
2023,Honda,Sedan,2.4,4,Automatic,AWD,Regular,17.2,20.5,18.7,448.0
2022,Mazda,Sedan,3.6,6,Automatic,4WD,Premium,15.1,20.0,17.3,523.0
2020,Ford,Sedan,5.0,6,Automatic,4WD,Premium,10.0,15.0,12.2,691.0
2020,Honda,Wagon,1.2,4,Automatic,4WD,Regular,18.8,26.8,22.4,399.0
2022,Mercedes-Benz,Minivan,4.0,4,Automatic,RWD,Regular,21.2,25.7,23.3,366.0
2020,Subaru,Truck,5.0,6,Automatic,RWD,Premium,10.0,17.1,13.2,629.0
2023,Volkswagen,Minivan,1.8,8,Automatic,RWD,Regular,13.6,16.9,15.1,602.0
2024,Hyundai,Truck,1.1,6,CVT,FWD,Regular,18.1,23.7,20.6,403.0
2020,Hyundai,Truck,2.6,4,CVT,RWD,Regular,18.4,24.0,20.9,471.0
2023,Volkswagen,Minivan,3.9,12,Automatic,4WD,Electric,80.3,86.4,83.0,140.0
